iso3,year,malaria_incidence_per1000,fertility_rate,urban_pct,employment_pop_pct,hiv_prev_pct,health_exp_pc_usd,sanitation_basic_pct,open_defecation_pct
KEN,2002,227.55,5.027,21.8586568137501,70.632,7.8,22.28772163,25.0346081207823,15.9515900786266
KEN,2003,220.14,4.937,23.563889811899,70.782,7.4,25.64012337,25.7535178867465,15.4686312623508
KEN,2004,184.42,4.861,25.4147539714454,70.917,6.9,27.65002823,26.4731149422539,14.9879313697485
KEN,2005,138.92,4.801,27.2686745625048,71.11,6.5,30.9943428,27.1932269454509,14.5098660863416
KEN,2006,125.53,4.754,28.9830768551925,71.274,6.2,40.3040123,27.9138955031129,14.0341723368369
KEN,2007,94.84,4.718,30.4153861196239,71.413,6.0,49.44605255,28.6350439627237,13.5609136165485
KEN,2008,79.78,4.66,31.4230276259143,71.448,5.8,54.35681915,29.3565994040011,13.0901544212364
KEN,2009,77.6,4.567,31.8603086707305,71.515,5.6,55.455616,30.0784132028819,12.6222355819892
KEN,2010,80.27,4.446,31.8713287706458,71.646,5.5,58.8164711,30.8004947681643,12.1569271728644
KEN,2011,82.58,4.284,31.8673949025409,71.83,5.3,57.02286911,31.5229174481557,11.6936464690239
KEN,2012,84.23,4.116,31.8558130142761,71.96,5.2,64.48231506,32.2455260120869,11.232647100123
KEN,2013,85.44,3.955,31.8324454433988,72.011,5.0,67.59809875,32.9682462912978,10.773803024215
KEN,2014,84.43,3.843,31.7931545274563,72.121,4.9,72.84589386,33.6908976254492,10.3174893608377
KEN,2015,81.8,3.766,31.7338026039958,72.237,4.7,70.94755554,34.4133695043635,9.86370693819181
KEN,2016,77.26,3.689,31.6502520105647,72.354,4.5,73.88768005,35.1355349703251,9.41258782271518
KEN,2017,76.85,3.609,31.5383650847102,69.745,4.3,66.46552277,35.857250498731,8.96425699680817
KEN,2018,74.15,3.536,31.3940041639796,67.099,4.1,75.27681732,36.5783889502292,8.51874533784815
KEN,2019,71.67,3.433,31.1895566421135,64.404,3.9,85.64528656,37.298797647533,8.0763845331293
KEN,2020,85.0,3.364,31.2063494632616,63.316,3.7,86.5921936,38.018340896347,7.63710764754706
KEN,2021,88.69,3.312,31.2879334021971,63.621,3.6,94.20249176,38.7368777065186,7.20114357599299
KEN,2022,82.09,3.262,31.4307820066946,63.747,3.4,91.18416595,39.454252565811,6.76853753785675
KEN,2023,73.77,3.208,31.6330340816429,63.814,3.2,84.958992,40.1703366344741,6.33958683996232
KEN,2024,74.17,3.167,31.8937831721599,63.719,3.0,,40.8849654611543,5.9142602628714
KEN,2025,,,32.2121192871745,63.713,,,,
LBR,2000,397.08,5.875,43.7710042955819,75.542,2.7,7.93455124,12.1734894943623,54.3821776695556
LBR,2001,406.05,5.774,44.1509656015089,75.462,2.6,6.46313238,12.4677838881013,53.5502146027939
LBR,2002,415.53,5.653,44.566701526991,75.362,2.5,6.59576607,12.7650839146354,52.7179858662692
LBR,2003,423.21,5.547,45.0004573003041,75.206,2.4,5.76429653,13.0649848713731,51.8864105311728
LBR,2004,406.13,5.506,45.4344781497244,75.206,2.3,16.7787571,13.3677053295354,51.0550358350584
LBR,2005,403.18,5.519,45.8510093035277,75.225,2.2,19.14579582,13.6730363587121,50.2243189523138
LBR,2006,390.79,5.53,46.2322959899902,75.344,2.0,18.34446335,14.1158011729766,49.3942576413137
LBR,2007,372.68,5.462,46.6104850769043,75.399,1.9,15.8568964,14.564331528772,48.5643993182345
LBR,2008,357.06,5.328,47.1080497871025,75.408,1.9,26.30083656,15.018343502263,47.7351991119012
LBR,2009,342.42,5.174,47.6245255922562,75.384,1.8,40.21982574,15.4802745365152,46.90170258354
LBR,2010,322.14,5.058,48.1407517057907,75.36,1.7,40.8739624,15.9501173630923,46.0639402741897
LBR,2011,299.38,4.97,48.6583302770849,75.319,1.6,47.58517075,16.4280907750626,45.2214942490777
LBR,2012,266.12,4.881,49.1773247639526,75.311,1.6,46.67208862,16.9137232016405,44.3752936329002
LBR,2013,260.75,4.749,49.6977986242077,75.38,1.5,48.72935104,17.4074580077978,43.5244742496357
LBR,2014,287.7,4.622,50.2198153156642,75.382,1.4,54.82420349,17.9088071106971,42.6699616530859
LBR,2015,318.13,4.523,50.7434382961363,74.997,1.4,68.89793396,18.4179781203981,41.8113413296599
LBR,2016,348.7,4.461,51.2687310234384,74.567,1.3,67.68016052,18.9349390175014,40.9486420237229
LBR,2017,356.09,4.396,51.7957569553849,74.551,1.3,67.8789978,19.4591800299081,40.0827807842884
LBR,2018,331.58,4.336,52.3245795497906,74.522,1.2,68.88298798,19.9911366216728,39.2129015475056
LBR,2019,300.8,4.257,52.85526226447,74.464,1.2,51.1932373,20.5305258325317,38.339474402078
LBR,2020,276.93,4.174,53.3878685572381,72.972,1.1,76.11009979,21.0772995001903,37.4625313060363
LBR,2021,216.07,4.089,53.9224618859098,73.405,1.1,88.54867554,21.631407651363,36.5820989656063
LBR,2022,181.79,4.016,54.4591057083,74.42,1.0,100.49607086,22.1923063601074,35.69907970252
LBR,2023,179.32,3.95,54.997863482224,74.421,1.0,103.94123077,22.7604195167576,34.8126282540739
LBR,2024,172.34,3.864,55.5387986654968,74.379,0.9,,23.3351954904068,33.9236395077726
LBR,2025,,,56.0819747159338,74.373,,,,
LSO,2000,,3.605,19.3273988558381,60.701,22.0,23.71122551,13.9109680595621,45.8004000694464
LSO,2001,,3.63,19.8975236019886,60.329,22.5,28.22144127,15.4957394207867,44.3502928704601
LSO,2002,,3.682,20.4926272688562,59.891,22.8,23.20003891,17.0718164332742,42.9083943345884
LSO,2003,,3.619,21.1231084926925,59.463,23.1,32.02215576,18.6189165343031,41.4755367191259
LSO,2004,,3.508,21.7993659097494,58.944,23.2,41.18851089,20.1519465673748,40.051277933378
LSO,2005,,3.428,22.5317981562788,58.577,23.3,41.66717911,21.6703679710685,38.6376573416917
LSO,2006,,3.414,23.3329886243114,58.101,23.5,49.67809296,23.1744368605151,37.2338192701407
LSO,2007,,3.442,24.2187949905661,57.715,23.8,65.80387878,24.6557826139107,35.8767074079371
LSO,2008,,3.392,25.1966303659683,57.308,24.2,69.06710052,26.1239917400803,34.5288337389893
LSO,2009,,3.309,26.2591028264855,56.656,24.6,80.82315063,27.5788226829742,33.1915405254133
LSO,2010,,3.25,27.4004815007995,56.212,24.8,85.87903595,29.020495938413,31.8640093120511
LSO,2011,,3.343,28.6150355175921,55.699,24.9,117.67031097,30.4489318304881,30.5468630605521
LSO,2012,,3.296,29.8970340055453,55.448,24.9,125.37831116,31.8586043360402,29.2791335736958
LSO,2013,,3.283,31.2407460933407,54.85,24.9,131.35578918,33.2568347766841,28.0203789945281
LSO,2014,,3.239,32.6404409096604,53.732,24.7,121.21549988,34.6437079655808,26.7704199310354
LSO,2015,,3.217,34.0903875831861,52.592,24.3,104.59999847,36.0192915871812,25.5291419400322
LSO,2016,,3.18,35.5077950709441,51.59,23.8,91.0127182,37.3835722556357,24.2972480965038
LSO,2017,,3.105,36.5283648068846,50.376,23.1,115.43321228,38.7366301247734,23.0746052418693
LSO,2018,,3.016,37.569092747415,49.161,22.3,130.93614197,40.0785080651777,21.859953775949
LSO,2019,,2.924,38.6040920446259,47.925,21.5,235.94372559,41.4091356196007,20.6538896761652
LSO,2020,,2.846,39.6329305425532,46.608,20.7,96.84536743,42.7284382834052,19.4563327948911
LSO,2021,,2.769,40.6551760851997,46.452,19.8,115.81448364,44.0363729437393,18.2680910039229
LSO,2022,,2.716,41.6703965165322,47.942,18.9,133.32562256,45.3328485039477,17.0891328805209
LSO,2023,,2.694,42.6781596804785,48.066,18.0,122.63982391,46.6178621737328,15.9202157540976
LSO,2024,,2.664,43.6780334209246,48.039,17.1,,47.8913481422717,14.7615161748465
LSO,2025,,,44.6695855817109,47.798,,,,
MDG,2000,54.85,5.665,25.0095755608264,81.308,0.1,11.1882658,3.82452281975997,44.4425254515865
MDG,2001,65.26,5.528,25.3079943968146,81.742,0.1,13.13894939,4.27623527366861,43.7651099514652
MDG,2002,51.2,5.412,25.6037489918904,81.706,0.1,15.02957344,4.72902485932566,43.0891674190881
MDG,2003,65.3,5.329,25.8967668078478,82.164,0.1,17.64075851,5.18344484506749,42.415044455477
MDG,2004,44.83,5.264,26.1869753064804,83.095,0.1,14.29298973,5.63879503752012,41.7424392211629
MDG,2005,34.6,5.195,26.4743019495822,84.237,0.1,15.9498682,6.12117413127887,40.9718755606688
MDG,2006,33.78,5.133,26.7586741989468,83.984,0.1,16.44085503,6.60626042533301,40.2036198089405
MDG,2007,30.68,5.083,27.0400195163682,83.777,0.2,19.33553123,7.09404608313975,39.43806506217
MDG,2008,29.9,5.043,27.31826536364,83.578,0.2,20.91898537,7.58477414006482,38.6747019672848
MDG,2009,44.57,5.003,27.5933392025561,83.167,0.2,19.56957817,8.07809172690129,37.9150891560074
MDG,2010,44.52,4.896,27.8651684949103,82.79,0.2,21.13975906,8.57423264106828,37.1587000240727
MDG,2011,37.08,4.737,28.1336807024963,84.26,0.2,22.88667488,9.07317377918647,36.4058871928254
MDG,2012,70.79,4.613,28.3988032871081,85.84,0.2,19.30151749,9.57497737668474,35.6567085431357
MDG,2013,63.67,4.527,28.6604637105393,85.409,0.2,19.33186913,10.0796108433394,34.9114959705509
MDG,2014,49.8,4.421,28.9185894345838,84.966,0.3,22.56570244,10.5872297277492,34.170027152872
MDG,2015,106.98,4.335,29.1731079210354,84.506,0.3,22.29386139,11.0976984755033,33.4328956889934
MDG,2016,63.37,4.285,29.4239466316878,84.157,0.3,24.20793915,11.6111708038341,32.6998693404511
MDG,2017,77.22,4.259,29.671033028335,83.828,0.3,23.62072182,12.1276026442495,31.9712586523012
MDG,2018,71.86,4.246,29.9181125346909,83.527,0.3,21.12731934,12.647045200372,31.2470939942034
MDG,2019,71.73,4.221,30.3046972370204,83.25,0.3,15.50084877,13.1693375483997,30.5279180889216
MDG,2020,138.73,4.17,30.7019474167548,81.804,0.3,16.78295326,13.6947390405503,29.8132404509041
MDG,2021,166.33,4.104,31.1137123216036,82.058,0.4,17.17938805,14.2229663442332,29.1038313351778
MDG,2022,117.08,4.036,31.5397813465886,82.725,0.4,15.85809231,14.7542849047499,28.399210853008
MDG,2023,200.02,3.972,31.9799438860946,82.864,0.4,17.44003487,15.2883891812498,27.7001072060296
MDG,2024,255.45,3.912,32.4339893339844,82.866,0.5,,15.3671469967754,27.006046797692
MDG,2025,,,32.9017070836898,82.895,,,,
MLI,2000,394.98,6.886,18.977631037325,69.289,1.7,14.00473022,17.3336177697569,19.3597132773063
MLI,2001,396.22,6.852,19.3181950112665,69.319,1.7,13.15901566,18.5366288294077,18.5926641631692
MLI,2002,405.09,6.819,19.6792980362731,69.278,1.6,15.89499378,19.7478525761063,17.83385559854
MLI,2003,412.36,6.783,20.0594231247985,69.33,1.6,18.76944542,20.9666083854735,17.083970056087
MLI,2004,417.89,6.741,20.4570532892964,69.232,1.5,21.72010231,22.193273656424,16.3428353714942
MLI,2005,419.83,6.708,20.8706715422205,69.281,1.5,23.97353554,23.4264099806876,15.6116712469386
MLI,2006,395.08,6.677,21.2987608960246,69.286,1.4,26.93190002,24.6671660825145,14.8897260194682
MLI,2007,378.67,6.647,21.7398043631622,69.33,1.4,29.63545799,25.9143828499992,14.1779677624323
MLI,2008,369.17,6.624,22.1922849560871,69.354,1.4,33.21391678,27.1686715784898,13.4760747716204
MLI,2009,364.79,6.592,22.6557955217884,69.377,1.4,34.64731598,28.4286615146563,12.7850944320064
MLI,2010,373.6,6.579,23.1359461824894,69.445,1.3,31.36436844,29.6932856424804,12.1057729441305
MLI,2011,394.18,6.545,23.6379674039304,69.476,1.3,31.67968369,30.9622372812507,11.438301484941
MLI,2012,424.29,6.523,24.1606168848588,69.506,1.3,27.53120613,32.2352227048023,10.7828398922703
MLI,2013,441.0,6.491,24.7033626854883,69.526,1.2,30.06661987,33.5119596461235,10.139517197507
MLI,2014,429.54,6.441,25.2656728660325,69.574,1.2,35.7261734,34.7924079704944,9.50831240078206
MLI,2015,381.71,6.385,25.847015486705,69.57,1.2,28.97842216,36.0760821566718,8.88943254046965
MLI,2016,374.39,6.319,26.4468586077195,68.909,1.1,27.58086205,37.3629585814102,8.28281046644614
MLI,2017,376.98,6.251,27.0646702892896,68.123,1.1,28.49467659,38.6530201870083,7.68837826244291
MLI,2018,377.17,6.118,27.6999185916288,67.178,1.0,31.16962242,39.9458152875809,7.10625293923418
MLI,2019,325.76,5.892,28.3520715749509,65.177,1.0,31.4089489,41.2415636688459,6.53623834012747
MLI,2020,349.39,5.85,29.0205972994693,63.591,0.9,28.20211601,42.5396302417606,5.97847622425601
MLI,2021,345.92,5.779,29.7049638253978,64.091,0.9,30.55883217,43.8404477380485,5.43266891841366
MLI,2022,346.22,5.692,30.4015705681899,65.631,0.8,31.0949192,45.1434215383033,4.89889209227288
MLI,2023,346.22,5.614,31.0031889023235,65.227,0.8,33.9802475,46.4485840749361,4.37696469797832
MLI,2024,346.22,5.51,31.6075621182225,65.209,0.8,,47.7561676952566,3.86666009901461
MLI,2025,,,32.2127137183989,65.138,,,,
MOZ,2000,473.67,5.83,29.2423697311441,82.607,8.8,7.00877714,10.7368086528161,58.5751563260203
MOZ,2001,489.94,5.755,29.4137097764239,82.937,9.4,8.53719139,11.6891382934177,56.7984156464788
MOZ,2002,494.65,5.667,29.5686323334348,83.211,9.9,10.00207806,12.6706023887281,55.0256782125182
MOZ,2003,483.85,5.6,29.7146340268639,83.572,10.3,11.03660774,13.6597206754492,53.2574408493434
MOZ,2004,459.3,5.551,29.8592114813982,83.006,10.6,14.12452602,14.656791437849,51.4932625466504
MOZ,2005,442.25,5.5,30.0098613217248,82.439,10.9,18.40718079,15.661495607588,49.7336083708358
MOZ,2006,417.42,5.452,30.1740801725307,81.927,11.1,18.05057144,16.6744657730016,47.9776454754027
MOZ,2007,388.02,5.466,30.3598131347122,81.364,11.3,19.29700851,17.6947339130943,46.2266610943974
MOZ,2008,369.61,5.598,30.5625357695184,80.798,11.6,24.48562622,18.8175728896395,44.3685715589436
MOZ,2009,371.47,5.681,30.7715592059159,80.165,11.8,27.68954468,19.9603052560203,42.5115978081612
MOZ,2010,377.94,5.66,30.9861779822921,79.552,12.0,26.26061249,21.1157832994067,40.6648263030298
MOZ,2011,375.99,5.599,31.2062230032794,78.938,12.3,30.42516136,22.2833615319123,38.8291913347898
MOZ,2012,375.23,5.518,31.4315251735105,78.332,12.4,35.24672699,23.4630594441157,37.0048400453942
MOZ,2013,372.38,5.43,31.6619153976179,77.684,12.6,41.5031395,24.6548929254595,35.191921981089
MOZ,2014,361.47,5.304,31.8972245802342,77.029,12.7,43.50259018,25.8588794084376,33.390591387497
MOZ,2015,353.67,5.245,32.1372836259918,76.345,12.8,40.35658646,27.0750381576231,31.6009937907265
MOZ,2016,345.21,5.188,32.3819234395234,76.135,12.9,31.85357285,28.3033808340067,29.8232807955335
MOZ,2017,333.74,5.128,32.6274411492675,75.875,12.8,36.75825882,29.5435460585168,28.0578792435095
MOZ,2018,331.3,5.07,32.9902559073541,75.626,12.8,41.29206467,30.7959176592195,26.3046376170431
MOZ,2019,323.97,5.016,33.4177241517032,75.396,12.7,41.01906586,32.0616645064997,24.5629459189494
MOZ,2020,320.65,4.959,33.9044006416285,74.227,12.6,34.92252731,33.3404532645595,22.8333088035144
MOZ,2021,312.45,4.905,34.4499259401554,73.848,12.4,44.09894943,34.6331153020155,21.1154937784577
MOZ,2022,304.5,4.84,35.0536638047945,73.466,12.1,47.69813538,35.9385123672753,19.4104461319689
MOZ,2023,303.5,4.763,35.7149783148407,73.562,11.8,52.96166611,37.257486002339,17.7179507668865
MOZ,2024,295.1,4.69,36.4332337447237,73.529,11.5,,38.5900804802051,16.0382664797858
MOZ,2025,,,37.2077944927189,73.493,,,,
MRT,2000,96.39,5.456,38.0555858542174,41.386,0.7,23.00290108,18.1529733941699,59.1096345410087
MRT,2001,93.67,5.407,38.1070763150421,41.155,0.7,23.28163338,19.3093273656577,57.2957198595334
MRT,2002,92.59,5.373,38.3900378438208,40.939,0.7,25.96999741,20.5759918023257,55.2922883381554
MRT,2003,96.01,5.364,38.8866922319919,40.887,0.7,29.51877594,21.8519258918573,53.3043769795815
MRT,2004,86.37,5.374,39.5685575664461,40.767,0.7,31.47280884,23.1372199810227,51.3322179366052
MRT,2005,84.33,5.376,40.407151934074,40.663,0.7,34.00539017,24.4309798679279,49.3777324546
MRT,2006,76.41,5.404,41.3739934217664,40.603,0.6,35.14922333,25.9997164897389,47.4405084558905
MRT,2007,75.8,5.426,42.4406001164139,40.342,0.6,40.41820145,27.6037678904985,45.5207150746765
MRT,2008,65.48,5.436,43.5784901049073,40.054,0.6,49.2858696,29.2444593327866,43.6179978962861
MRT,2009,32.98,5.406,44.7591814741371,39.651,0.5,44.64679718,30.9205985186658,41.7356456373937
MRT,2010,36.28,5.384,45.9541923109942,39.521,0.5,43.759655,32.634513910578,39.8716501274632
MRT,2011,46.39,5.38,47.1350407023691,39.389,0.4,47.77469254,34.3867695026877,38.0266359830753
MRT,2012,24.34,5.352,48.2732447351525,39.255,0.4,49.2515831,36.1778963960657,36.2011837659291
MRT,2013,27.11,5.317,49.3553973225913,38.785,0.4,55.47412872,38.0075543396616,34.3967758974517
MRT,2014,56.3,5.261,50.4694791226856,38.299,0.3,59.39431381,39.8731407401327,32.6170378735995
MRT,2015,73.55,5.211,51.6680350049622,37.826,0.3,57.1233139,41.7742652183786,30.8625599143822
MRT,2016,94.53,5.157,52.9185627319946,37.311,0.3,49.90084076,43.7104270690001,29.1338385643543
MRT,2017,72.79,5.106,54.1970448502004,36.854,0.2,55.22446442,45.6828446170813,27.4295803212618
MRT,2018,79.68,5.044,55.1305077000081,36.803,0.2,49.68307495,47.6904380054199,25.7506533802358
MRT,2019,60.21,4.984,56.0596215779146,36.77,0.2,54.63365555,49.7339098436372,24.0961762753848
MRT,2020,64.11,4.912,56.9836701058893,36.067,0.2,53.89974594,51.8124755125379,22.4664899271771
MRT,2021,26.25,4.848,57.901535141641,36.173,0.2,73.6309433,53.9267671870648,20.8607016586712
MRT,2022,57.55,4.77,58.8120996197226,36.632,0.2,91.54125977,56.0758490078081,19.2790731338827
MRT,2023,42.86,4.697,59.7142464747058,36.682,0.1,92.11444092,58.2608340232933,17.7203472590885
MRT,2024,69.55,4.625,60.6068586411829,36.701,0.1,,58.676920295931,16.1850808201012
MRT,2025,,,61.4888190537696,36.564,,,,
MUS,2000,,1.99,42.063123063288,53.473,,115.89820862,90.5194424395301,0.0671124529085729
MUS,2001,,1.91,41.8827214180181,52.305,,116.36106873,90.8010935078889,0.074826864177646
MUS,2002,,1.94,41.6986829938864,53.477,,132.38633728,91.0831578826494,0.0825424052397741
MUS,2003,,1.87,41.5127065251754,55.485,,157.68417358,91.3656724156252,0.090258815252675
MUS,2004,,1.92,41.3265540022042,53.944,,184.74328613,91.6486409323772,0.0979760931062504
MUS,2005,,1.88,41.1419874152917,53.622,,192.13858032,91.9320916263266,0.105693956645842
MUS,2006,,1.77,40.9607687547567,53.689,,203.24180603,92.2159724037212,0.113412973304468
MUS,2007,,1.74,40.7846600109183,53.275,,229.2313385,92.5003340946351,0.121132564619625
MUS,2008,,1.67,40.6154231740954,54.124,,312.88540649,92.7851254425672,0.128853312475363
MUS,2009,,1.59,40.4548202346069,54.192,,301.67260742,93.0703993955795,0.136574626987373
MUS,2010,,1.57,40.3046131827718,54.671,,357.17382813,93.356133421421,0.144296805729761
MUS,2011,,1.55,40.1665923228716,54.075,,385.76248169,93.6423302206656,0.152019850892811
MUS,2012,,1.56,40.0369511615085,54.304,,387.1026001,93.928957338752,0.159744057527327
MUS,2013,,1.45,39.9108848558771,55.336,,440.00280762,94.2160990172905,0.16746851168631
MUS,2014,,1.44,39.7887571971735,55.495,,544.44122314,94.5036776997777,0.17519413448389
MUS,2015,,1.37,39.6709610617726,55.871,,515.72247314,94.7917221671352,0.182920622092249
MUS,2016,,1.41,39.5578893260494,55.593,,540.39239502,95.0806649213747,0.190641117545119
MUS,2017,,1.46,39.4499348663789,55.844,,594.86120605,95.3704562123422,0.198355372271819
MUS,2018,,1.42,39.3474905591359,55.465,,640.62182617,95.6610436549434,0.206063137248671
MUS,2019,,1.41,39.2509492806955,55.964,,639.18286133,95.9523952887646,0.213764199996155
MUS,2020,,1.46,39.1607039074325,50.908,,541.95184326,96.2430585209024,0.221455416622002
MUS,2021,,1.42,39.077147315722,48.525,,593.77947998,96.5249988240641,0.229119158201407
MUS,2022,,1.33,39.0000125885784,52.046,,590.91522217,96.8074578506506,0.236774116004845
MUS,2023,,1.4,39.0039901092226,55.709,,616.20739746,97.0904086099851,0.244419326894901
MUS,2024,,1.44,39.0162147027917,55.41,,,97.3737391141644,0.252055172824386
MUS,2025,,,39.0369663368524,55.249,,,,
MWI,2000,452.55,6.002,14.6770603287659,76.764,15.3,8.84964848,9.3511917456521,14.6008314931004
MWI,2001,464.48,5.943,14.780400724713,76.612,14.8,7.42542601,9.35302758911489,14.0636688358669
MWI,2002,439.55,5.903,14.8722487440558,76.582,14.3,11.17413807,9.35480608724583,13.5274487781221
MWI,2003,404.31,5.875,14.9551384691108,76.641,13.6,12.3155899,9.35670106577719,12.9920462667513
MWI,2004,376.52,5.864,15.0316039821946,76.797,12.9,15.94395351,9.35853844568126,12.4575987491851
MWI,2005,373.65,5.848,15.1041793656241,76.822,12.3,17.24028015,11.6430173155279,11.9239889790154
MWI,2006,359.15,5.802,15.1753987017157,75.743,11.8,20.95070648,13.9195182666637,11.391344157107
MWI,2007,348.76,5.724,15.2477960727861,74.695,11.3,25.0216465,16.1881872542677,10.859559833354
MWI,2008,359.36,5.609,15.3238029928378,73.601,11.1,32.73482132,18.4488656297589,10.3287509628545
MWI,2009,377.56,5.453,15.4015312766848,72.448,10.9,35.56456757,20.7030011916433,9.79778981941519
MWI,2010,389.81,5.263,15.4776969380518,71.164,10.7,33.99194336,22.950220782325,9.26686954919118
MWI,2011,395.25,5.083,15.5523153908723,69.836,10.5,39.29234314,25.1902507973083,8.73609939688636
MWI,2012,354.96,4.902,15.6253133040464,68.294,10.3,32.53762817,27.4226021008412,8.20576697468664
MWI,2013,306.13,4.759,15.6966173464742,66.77,10.1,39.54008484,29.6470619671529,7.67592063041487
MWI,2014,275.05,4.569,15.766154187056,65.226,9.9,35.33760452,31.8630595478382,7.14691829799636
MWI,2015,260.88,4.384,15.8338504946918,63.64,9.6,34.97310638,34.0704035850355,6.61876865794715
MWI,2016,260.92,4.216,15.899632938282,61.963,9.4,34.0307579,36.2684898070789,6.09188188101701
MWI,2017,264.44,4.113,15.9634281867266,60.264,9.0,37.60110092,38.4570661478088,5.56629790182964
MWI,2018,270.95,4.021,16.0221486554255,60.192,8.7,36.70302963,40.6356741988533,5.0422580414846
MWI,2019,280.29,3.952,16.1383746619001,60.13,8.3,36.91519165,42.8038384563156,4.52004321801163
MWI,2020,283.01,3.877,16.2961471756409,64.36,7.9,42.37881851,44.9611479828173,3.99980889497236
MWI,2021,280.49,3.791,16.4881925800694,59.374,7.4,46.41017532,47.1071277327455,3.48184252795905
MWI,2022,285.5,3.72,16.7146031979436,59.904,7.0,40.03453827,49.2412879464451,2.96633587553154
MWI,2023,291.01,3.648,16.9748746665356,59.843,6.6,41.26664734,49.23687867184,2.45360064365149
MWI,2024,294.53,3.59,17.268503531213,59.747,6.2,,49.2322090448262,1.94383747326708
MWI,2025,,,17.5949868386317,59.403,,,,
NAM,2000,53.57,3.991,32.1168956399877,43.142,13.4,217.55029297,27.1488440827973,59.222232522207
NAM,2001,69.81,3.827,32.8575058425719,42.983,13.7,201.46917725,27.5998396163148,58.1995339358308
NAM,2002,46.92,3.693,33.6459301456028,42.919,13.8,187.86433411,28.1968311809375,56.9791056045286
NAM,2003,44.39,3.58,34.5460063719633,42.832,13.8,278.70162964,28.8122875122617,55.7353803776218
NAM,2004,68.43,3.545,35.5356476670033,43.061,13.6,373.46408081,29.4178256763319,54.507182206538
NAM,2005,41.83,3.571,36.5870014553064,43.272,13.4,402.20068359,30.0109518702615,53.297916760576
NAM,2006,43.12,3.601,37.6722151614564,43.639,13.3,437.56240845,30.5926680157068,52.1062444637611
NAM,2007,12.9,3.608,38.763436210037,43.708,13.2,493.60388184,31.1618359120794,50.9337117590085
NAM,2008,7.44,3.616,39.8328120256318,43.993,13.2,443.17068481,31.7185868742759,49.7801681415088
NAM,2009,3.68,3.633,40.8524900328246,44.063,13.1,420.74865723,32.2603036353343,48.649180016241
NAM,2010,1.55,3.657,41.7946176561991,44.368,13.1,567.35003662,32.7891161090276,47.5378564610022
NAM,2011,1.81,3.658,42.6276075621535,46.099,13.1,624.59814453,33.3028894118118,46.4491185620641
NAM,2012,3.13,3.676,43.3804079185694,47.884,13.0,606.36633301,33.8118744896686,45.3690149425702
NAM,2013,4.39,3.653,44.1106769079132,49.961,12.8,539.41345215,34.3053246503093,44.3122110614125
NAM,2014,14.05,3.635,44.8214248210559,49.56,12.6,452.2585144,34.7830478360411,43.2789666159782
NAM,2015,7.99,3.604,45.5103554445325,48.031,12.4,476.50784302,35.243867972916,42.2709052115209
NAM,2016,16.55,3.574,46.1751725648784,46.336,12.1,409.78051758,35.68218646148,41.2956275788227
NAM,2017,44.81,3.511,46.8135799686288,46.692,11.8,447.95223999,36.0971096744774,40.3543499994241
NAM,2018,24.55,3.462,47.4232814423189,47.175,11.5,457.6807251,36.4891060185928,39.4464249012086
NAM,2019,2.71,3.404,48.0019807724839,47.18,11.1,419.14828491,36.9123066913261,38.5712121863347
NAM,2020,9.32,3.349,48.547381745659,44.224,10.6,370.81643677,37.3147816708838,37.7288471325661
NAM,2021,9.56,3.303,49.0571881483796,44.66,10.2,449.95172119,37.6969593429633,36.9186083454708
NAM,2022,7.38,3.248,49.5291037671807,47.353,9.8,418.53683472,38.0587226800855,36.1404981479604
NAM,2023,8.24,3.212,49.9545837830821,47.617,9.4,397.09063721,38.4005446833098,35.3937310321168
NAM,2024,7.2,3.211,50.4088030252155,47.593,9.0,,38.7229020528394,34.6775080592689
NAM,2025,,,50.8666984399326,47.488,,,,
NER,2000,359.24,7.829,16.1307678222656,77.885,0.7,9.04467964,6.49095998473198,81.0830465993796
NER,2001,350.71,7.81,16.2687225341797,77.901,0.7,9.68088055,6.90942898388813,80.4327550556915
NER,2002,327.87,7.797,16.2687206268311,77.687,0.6,10.84433079,7.30986882133162,79.8377144066865
NER,2003,298.92,7.789,16.2687225341797,77.475,0.6,12.55038452,7.71048737435581,79.2419714559293
NER,2004,302.78,7.777,16.2687225341797,77.051,0.6,14.06374931,8.11105189403746,78.6462280873362
NER,2005,310.49,7.769,16.2687225341797,76.829,0.5,18.67140198,8.51225299855436,78.0511810426961
NER,2006,307.39,7.744,16.2675724894628,77.335,0.5,19.9213028,8.91225988238255,77.4554379123891
NER,2007,315.37,7.726,16.2641887037781,77.785,0.5,20.96952438,9.3108172797856,76.8596972102743
NER,2008,351.76,7.702,16.2586706998252,78.176,0.4,24.86141586,9.70763488348427,76.2646604380377
NER,2009,377.45,7.679,16.2511180003032,78.511,0.4,24.54927635,10.1032794598234,75.6689179868238
NER,2010,410.05,7.64,16.2416301279116,78.928,0.4,23.47736168,10.4974697713474,75.0731791133938
NER,2011,424.02,7.592,16.2303066053496,79.265,0.3,24.84123039,10.8898889805879,74.4781402107539
NER,2012,427.97,7.527,16.2141284004355,75.959,0.3,22.71487427,11.2811585980416,73.882405995431
NER,2013,416.72,7.445,16.2162595696064,74.606,0.3,24.61338997,11.6709689397012,73.2866653801385
NER,2014,410.12,7.342,16.2450424611665,73.18,0.3,25.09494019,12.0644714438851,72.6804235931184
NER,2015,404.9,7.215,16.3035606587493,72.935,0.3,25.96905327,12.4627973884211,72.0622726409308
