iso3,indicator,year,value,lower,upper
LBR,Neonatal mortality rate,2008,36.2538317237121,31.5949110320992,41.2419856093332
LBR,Neonatal mortality rate,2009,35.4166829320024,30.8314624391817,40.3553295910419
LBR,Neonatal mortality rate,2010,34.8081316169581,30.333652766452,39.6919447947625
LBR,Neonatal mortality rate,2011,34.409714290834,29.9994272277886,39.4070580283579
LBR,Neonatal mortality rate,2012,34.2056997937103,29.7656415485467,39.3122931238251
LBR,Neonatal mortality rate,2013,34.1210914640849,29.5710309431758,39.378458019168
LBR,Neonatal mortality rate,2014,34.1145688207624,29.5407665455169,39.5912557022833
LBR,Neonatal mortality rate,2015,34.005973813028,29.3335975577203,39.657279837315
LBR,Neonatal mortality rate,2016,33.9331551820186,29.1664127988277,39.8118049715175
LBR,Neonatal mortality rate,2017,33.832714709259,28.839976965297,39.9269617899577
LBR,Neonatal mortality rate,2018,33.6827526160567,28.4180218376059,39.9383262337445
LBR,Neonatal mortality rate,2019,33.5208274466904,27.9380086493099,40.0953896976082
LBR,Neonatal mortality rate,2020,33.446074418363,27.479064442601,40.4349568688145
LBR,Neonatal mortality rate,2021,33.3762262725515,26.9291675972948,40.8758802258203
LBR,Neonatal mortality rate,2022,33.2398686301066,26.2266183336373,41.5717224773463
LBR,Neonatal mortality rate,2023,33.0966640925464,25.2625963758051,42.7018124676676
LBR,Neonatal mortality rate,2024,32.9369250443993,24.225490553402,43.8052309309517
LSO,Neonatal mortality rate,2000,37.1118182548122,33.6110729516716,41.0357252257786
LSO,Neonatal mortality rate,2001,37.5316143785354,34.0182378198139,41.4402128226683
LSO,Neonatal mortality rate,2002,37.950068090073,34.3713405482023,41.7914426281086
LSO,Neonatal mortality rate,2003,38.3174248412713,34.6375266468858,42.1529736518429
LSO,Neonatal mortality rate,2004,38.5847609253613,34.8246984706236,42.494142559486
LSO,Neonatal mortality rate,2005,38.704932964301,34.9507936686941,42.7055620680194
LSO,Neonatal mortality rate,2006,38.6422589970248,34.7863331221974,42.8506713543667
LSO,Neonatal mortality rate,2007,38.3218576832171,34.3657211090314,42.6980438055169
LSO,Neonatal mortality rate,2008,37.8084008494313,33.6939484482323,42.3641917251936
LSO,Neonatal mortality rate,2009,37.195015142883,33.0016300987833,41.9128608530809
LSO,Neonatal mortality rate,2010,36.5665103138663,32.3742826186946,41.2743817983259
LSO,Neonatal mortality rate,2011,36.0074904675079,31.6973649730533,40.772788915489
LSO,Neonatal mortality rate,2012,35.5551644343319,31.2474080384393,40.4089367552909
LSO,Neonatal mortality rate,2013,35.1641870681303,30.8494876704906,40.008804499143
LSO,Neonatal mortality rate,2014,34.6530370552552,30.3934776261917,39.5851387365515
LSO,Neonatal mortality rate,2015,34.1329996845159,29.8797262745343,39.0842789816444
LSO,Neonatal mortality rate,2016,33.5084416606661,29.0883718815788,38.7140971167722
LSO,Neonatal mortality rate,2017,32.8372696407928,28.043931046838,38.3420521832057
LSO,Neonatal mortality rate,2018,32.0884275220969,26.957414661427,38.1106394493262
LSO,Neonatal mortality rate,2019,31.4344536097414,25.6930582888354,38.1502586819875
LSO,Neonatal mortality rate,2020,30.8098029291365,24.4112602007997,38.4328436853984
LSO,Neonatal mortality rate,2021,30.2174885439664,23.0917237607341,39.0749896037357
LSO,Neonatal mortality rate,2022,29.6555256226084,21.7982539143396,39.6256784100738
LSO,Neonatal mortality rate,2023,29.0752279279475,20.5760253379153,40.3193552009979
LSO,Neonatal mortality rate,2024,28.4909315683785,19.3882467934708,41.0844516886559
MDG,Neonatal mortality rate,2000,31.0030919143989,28.0702021919557,34.1977268211547
MDG,Neonatal mortality rate,2001,30.2367412966737,27.2958069648304,33.3726587519416
MDG,Neonatal mortality rate,2002,29.5186303799997,26.614340969353,32.6283351685183
MDG,Neonatal mortality rate,2003,28.8258845670123,26.0159472311763,31.8963244634218
MDG,Neonatal mortality rate,2004,28.181209989006,25.3819369579141,31.2326953988777
MDG,Neonatal mortality rate,2005,27.5460909212011,24.8149846385215,30.5516148666245
MDG,Neonatal mortality rate,2006,26.9187565681605,24.2171121447243,29.9113329124499
MDG,Neonatal mortality rate,2007,26.3252098200639,23.5935449824505,29.3109687643053
MDG,Neonatal mortality rate,2008,25.7738187957305,23.085944768418,28.7827086548086
MDG,Neonatal mortality rate,2009,25.2555055487764,22.5385295278718,28.323254691225
MDG,Neonatal mortality rate,2010,24.8289309843416,22.0803151776447,27.9191545624853
MDG,Neonatal mortality rate,2011,24.51119225537,21.682806824296,27.5703323366119
MDG,Neonatal mortality rate,2012,24.2113791873739,21.3406253871748,27.3356712099759
MDG,Neonatal mortality rate,2013,23.9802403683297,21.0942326740855,27.138479369732
MDG,Neonatal mortality rate,2014,23.8034164473215,20.9046239368862,27.0337117833428
MDG,Neonatal mortality rate,2015,23.6818238426735,20.7613343651266,26.9764632039845
MDG,Neonatal mortality rate,2016,23.6338408456658,20.6349495070847,27.0847878556365
MDG,Neonatal mortality rate,2017,23.6395321625727,20.4926041231187,27.2273806058732
MDG,Neonatal mortality rate,2018,23.6213657748261,20.3145036829818,27.5296892676661
MDG,Neonatal mortality rate,2019,23.6475761460348,20.0353745578517,27.9376949907122
MDG,Neonatal mortality rate,2020,23.6884446838832,19.6747712892752,28.5909894321517
MDG,Neonatal mortality rate,2021,23.6401084380678,19.1893271421197,29.2708481553985
MDG,Neonatal mortality rate,2022,23.5333745927419,18.6787835725945,29.9052049006394
MDG,Neonatal mortality rate,2023,23.3208177393417,17.9923843922667,30.5546042228253
MDG,Neonatal mortality rate,2024,23.0591487889782,17.3459616160437,31.1497247775583
MLI,Neonatal mortality rate,2000,51.5881809868992,46.6456058999455,57.0049784461655
MLI,Neonatal mortality rate,2001,49.9446637651194,45.0156454314093,55.3447185571115
MLI,Neonatal mortality rate,2002,48.3699521588084,43.6215786629841,53.5809049957696
MLI,Neonatal mortality rate,2003,46.9307959450406,42.2416680212297,51.8416574865872
MLI,Neonatal mortality rate,2004,45.5843459997969,41.013873281494,50.365571603988
MLI,Neonatal mortality rate,2005,44.4098895230893,39.93266620496,49.0982970112102
MLI,Neonatal mortality rate,2006,43.3055985142228,38.8052225078152,48.0654349476391
MLI,Neonatal mortality rate,2007,42.2709355164412,37.8943286903503,47.0060263589851
MLI,Neonatal mortality rate,2008,41.271427009818,36.9631748455289,45.9454463583574
MLI,Neonatal mortality rate,2009,40.2775897899538,36.0123734963867,44.8911662362386
MLI,Neonatal mortality rate,2010,39.2861007427577,35.1185423271355,43.7685966188488
MLI,Neonatal mortality rate,2011,38.3650253634507,34.2422858925683,42.8219294879942
MLI,Neonatal mortality rate,2012,37.5658981684744,33.5391782552516,42.002490450494
MLI,Neonatal mortality rate,2013,36.8526419477563,32.8281270673186,41.2514123509349
MLI,Neonatal mortality rate,2014,36.1192109580697,32.1398285899881,40.4869151226706
MLI,Neonatal mortality rate,2015,35.3638208195182,31.399768419105,39.7474996964591
MLI,Neonatal mortality rate,2016,34.5522237715716,30.5835859630782,39.0401347355457
MLI,Neonatal mortality rate,2017,33.7218329190407,29.7202397901981,38.2391063405163
MLI,Neonatal mortality rate,2018,32.8450514809251,28.7600046898694,37.5263362461287
MLI,Neonatal mortality rate,2019,31.9901248591842,27.7118557926104,36.8518134956174
MLI,Neonatal mortality rate,2020,31.1720000007905,26.6674297768892,36.2503771009553
MLI,Neonatal mortality rate,2021,30.3000183794525,25.5109065038216,35.7789593263302
MLI,Neonatal mortality rate,2022,29.4929947616111,24.434319938127,35.3353234630875
MLI,Neonatal mortality rate,2023,28.7026971061366,23.3693954158802,34.9758142162179
MLI,Neonatal mortality rate,2024,27.9933206308862,22.321175035331,34.7101361622164
MOZ,Neonatal mortality rate,2000,44.3469940635381,39.5630454038398,49.3986456333416
MOZ,Neonatal mortality rate,2001,41.8208460140621,37.2617858323727,46.5767028749393
MOZ,Neonatal mortality rate,2002,39.493850970784,35.1626689326128,43.9852649291864
MOZ,Neonatal mortality rate,2003,37.3986315116482,33.2962694844763,41.707592099302
MOZ,Neonatal mortality rate,2004,35.5841116800917,31.5987837073405,39.6798421277098
MOZ,Neonatal mortality rate,2005,33.9969454740354,30.0980733465079,37.9161543784821
MOZ,Neonatal mortality rate,2006,32.6313635382432,28.933180378501,36.4594048101631
MOZ,Neonatal mortality rate,2007,31.4804722934978,27.9577940953215,35.1348477910228
MOZ,Neonatal mortality rate,2008,30.4033455441944,26.9861714695204,33.9554927976506
MOZ,Neonatal mortality rate,2009,29.4319907768875,26.0827044449809,32.9382962792871
MOZ,Neonatal mortality rate,2010,28.5651697432594,25.1313442355993,32.0613785425504
MOZ,Neonatal mortality rate,2011,27.8311766757108,24.3325252394158,31.3758699598748
MOZ,Neonatal mortality rate,2012,27.2313060499983,23.6659743124974,30.8609287458781
MOZ,Neonatal mortality rate,2013,26.8586237515129,23.2619385506424,30.5528862758697
MOZ,Neonatal mortality rate,2014,26.6419513039636,23.1077324533808,30.3714568177278
MOZ,Neonatal mortality rate,2015,26.5637292042332,23.0960491844478,30.4051249491034
MOZ,Neonatal mortality rate,2016,26.6058573842267,23.121343880705,30.5911043188505
MOZ,Neonatal mortality rate,2017,26.6580737431046,23.1072512919752,30.9059112867777
MOZ,Neonatal mortality rate,2018,26.6747718581649,22.9449671021768,31.3089365486167
MOZ,Neonatal mortality rate,2019,26.6379966568132,22.6411941804092,31.7326619012778
MOZ,Neonatal mortality rate,2020,26.4988310242098,22.0738848128293,32.1120552183653
MOZ,Neonatal mortality rate,2021,26.2678530048569,21.4114174173161,32.5224041342149
MOZ,Neonatal mortality rate,2022,25.9536290960836,20.6170330765668,32.8270233261487
MOZ,Neonatal mortality rate,2023,25.5513217906723,19.7894864752074,33.0884873666934
MOZ,Neonatal mortality rate,2024,25.0800364511959,18.9404118877785,33.3765342935516
MRT,Neonatal mortality rate,2000,38.9187427381997,34.657449049665,43.6359353799798
MRT,Neonatal mortality rate,2001,37.6341353877485,33.4733261640996,42.1999950552402
MRT,Neonatal mortality rate,2002,36.3060513621008,32.2564415710129,40.662374126393
MRT,Neonatal mortality rate,2003,34.9791445389094,31.0918248775896,39.13345793631
MRT,Neonatal mortality rate,2004,33.6877256043466,29.8926209088163,37.8333364022065
MRT,Neonatal mortality rate,2005,32.4861906111667,28.7296217635576,36.5962759491498
MRT,Neonatal mortality rate,2006,31.3740920739663,27.6459055825803,35.4456961472155
MRT,Neonatal mortality rate,2007,30.4301612322129,26.7725389112129,34.5275165630366
MRT,Neonatal mortality rate,2008,29.6042614236992,26.0266659342275,33.6407030936151
MRT,Neonatal mortality rate,2009,28.9062094793545,25.3792441153532,32.8177551812345
MRT,Neonatal mortality rate,2010,28.3233996993419,24.8295457553099,32.1446277501399
MRT,Neonatal mortality rate,2011,27.7682545668555,24.3530089953139,31.5570553840408
MRT,Neonatal mortality rate,2012,27.2487940666726,23.8586971579184,31.0463931624885
MRT,Neonatal mortality rate,2013,26.7254799619293,23.2830709078598,30.5308512018145
MRT,Neonatal mortality rate,2014,26.1712880662167,22.7031634200064,30.1546419111121
MRT,Neonatal mortality rate,2015,25.5873605242264,22.0328520915931,29.6876727330641
MRT,Neonatal mortality rate,2016,25.0372833417968,21.3159692099492,29.3503016234562
MRT,Neonatal mortality rate,2017,24.4653031626676,20.5278284403849,29.1865197400792
MRT,Neonatal mortality rate,2018,23.9153410046097,19.6168334993905,29.2889318405986
MRT,Neonatal mortality rate,2019,23.3738390101237,18.690770523374,29.4862994212211
MRT,Neonatal mortality rate,2020,22.8662138199108,17.7761845720833,29.5736353264934
MRT,Neonatal mortality rate,2021,22.3825207043097,16.8339327569963,29.8065415256141
MRT,Neonatal mortality rate,2022,21.832808859857,16.0142189678583,30.117753813704
MRT,Neonatal mortality rate,2023,21.3088583698846,15.2068165269472,30.3343876340372
MRT,Neonatal mortality rate,2024,20.8197373308287,14.4003430044677,30.5182064878489
MUS,Neonatal mortality rate,2000,12.3952989549002,11.6383524168012,13.1562089564161
MUS,Neonatal mortality rate,2001,11.2904149763086,10.6068315021255,11.9593175958237
MUS,Neonatal mortality rate,2002,10.5325201738703,9.87345534698981,11.1836688407383
MUS,Neonatal mortality rate,2003,10.1484590095982,9.48586117483936,10.83198451179
MUS,Neonatal mortality rate,2004,10.1127450144006,9.49581506157392,10.7473590755299
MUS,Neonatal mortality rate,2005,10.1797343920417,9.50008948782152,10.8837738471798
MUS,Neonatal mortality rate,2006,10.1341838476528,9.48422688468346,10.8225035978971
MUS,Neonatal mortality rate,2007,9.96659093449614,9.31787498443422,10.6538195731679
MUS,Neonatal mortality rate,2008,9.74011010063817,9.07202695994513,10.4359023017037
MUS,Neonatal mortality rate,2009,9.51407926953645,8.88035897719775,10.1781840034986
MUS,Neonatal mortality rate,2010,9.37011424501435,8.6758631666736,10.1006713289947
MUS,Neonatal mortality rate,2011,9.35988152902436,8.69014707795269,10.0659006943456
MUS,Neonatal mortality rate,2012,9.40333053180422,8.74680784878783,10.1214525336275
MUS,Neonatal mortality rate,2013,9.36513297228265,8.66714878524147,10.1074226491612
MUS,Neonatal mortality rate,2014,9.19331139413547,8.53255208075029,9.87472441953314
MUS,Neonatal mortality rate,2015,9.05924332618048,8.35346397550897,9.79764405957238
MUS,Neonatal mortality rate,2016,9.1367748391507,8.45234619983626,9.86294816641202
MUS,Neonatal mortality rate,2017,9.38860800559496,8.70173190903638,10.1204441060136
MUS,Neonatal mortality rate,2018,9.66255788701424,8.94596289423126,10.4467544036331
MUS,Neonatal mortality rate,2019,9.86046306937325,9.16381102091926,10.5939770460775
MUS,Neonatal mortality rate,2020,9.90532766631898,9.16490804921048,10.7008661267654
MUS,Neonatal mortality rate,2021,9.79587584773323,9.08024879848737,10.5605311935247
MUS,Neonatal mortality rate,2022,9.60706402278012,8.86759000035448,10.383372861138
MUS,Neonatal mortality rate,2023,9.52051808778476,8.75738971875652,10.3563792040329
MUS,Neonatal mortality rate,2024,9.59147823608422,8.54197491529085,10.7731422360751
MWI,Neonatal mortality rate,2000,37.8695506645728,33.8351244826101,41.9205002255236
MWI,Neonatal mortality rate,2001,37.1636429702834,33.2375289550566,41.0401516680703
MWI,Neonatal mortality rate,2002,33.7716355455294,30.1227244941215,37.4245931075628
MWI,Neonatal mortality rate,2003,31.9699237538056,28.6122869785533,35.3596756417302
MWI,Neonatal mortality rate,2004,30.5180196525936,27.4001405971375,33.6858694815419
MWI,Neonatal mortality rate,2005,29.4194862927268,26.5046627533655,32.4352615440693
MWI,Neonatal mortality rate,2006,28.7100555467557,25.9630071133067,31.5838552958371
MWI,Neonatal mortality rate,2007,28.2669924891045,25.5185384659158,31.1070727590221
MWI,Neonatal mortality rate,2008,27.8401315682852,25.103250732163,30.723642851641
MWI,Neonatal mortality rate,2009,27.32392670195,24.6280324252027,30.2566048090253
MWI,Neonatal mortality rate,2010,26.7007667457986,24.0775909225525,29.6594290560153
MWI,Neonatal mortality rate,2011,26.0614848823073,23.5574843779027,28.8803325173476
MWI,Neonatal mortality rate,2012,25.3760095392617,22.8846736611364,28.0955104889693
MWI,Neonatal mortality rate,2013,24.7818021516205,22.2033887478279,27.5778580461616
MWI,Neonatal mortality rate,2014,24.3471856710162,21.6649798375578,27.3151308619166
MWI,Neonatal mortality rate,2015,24.0487691463763,21.1135292089039,27.2300104884756
MWI,Neonatal mortality rate,2016,23.860239315659,20.7577766671984,27.3019669895526
MWI,Neonatal mortality rate,2017,23.781089963786,20.4817682156085,27.4953600689253
MWI,Neonatal mortality rate,2018,23.756973445017,20.2626645039278,27.8074913367569
MWI,Neonatal mortality rate,2019,23.7676331857563,20.035615958285,28.2106402691621
MWI,Neonatal mortality rate,2020,23.8674125397323,19.7666872835275,28.6939533472868
MWI,Neonatal mortality rate,2021,23.9087077959955,19.3931810075767,29.2887274982873
MWI,Neonatal mortality rate,2022,23.8481460058492,18.868983705433,30.1968287550769
MWI,Neonatal mortality rate,2023,23.779223099815,18.1593705373156,31.2024230280045
MWI,Neonatal mortality rate,2024,23.6039871573409,17.3820419254937,32.0944930899506
NAM,Neonatal mortality rate,2000,24.0411622085455,20.9905583485468,27.5825460769441
NAM,Neonatal mortality rate,2001,23.1960172445467,20.2498404210205,26.6880667668613
NAM,Neonatal mortality rate,2002,22.4288350672398,19.5394031144604,25.7779619335904
NAM,Neonatal mortality rate,2003,21.7468818211045,18.9451037795276,25.0227818622341
NAM,Neonatal mortality rate,2004,21.2003550763955,18.4671988271399,24.357566863239
NAM,Neonatal mortality rate,2005,20.8087316951901,18.1387973562776,23.8588361609712
NAM,Neonatal mortality rate,2006,20.6095196699633,17.8995903451068,23.718585268261
NAM,Neonatal mortality rate,2007,20.61539127596,17.7344819523324,23.9999147452621
NAM,Neonatal mortality rate,2008,20.8582734055023,17.7134253160441,24.5814534058742
NAM,Neonatal mortality rate,2009,21.2700799113687,17.8166213940546,25.4510637263835
NAM,Neonatal mortality rate,2010,21.8961603381274,18.0503152127703,26.5793223722329
NAM,Neonatal mortality rate,2011,22.6518400097559,18.3346420931143,27.8161120169858
NAM,Neonatal mortality rate,2012,23.3772784263351,18.5567052687355,29.1436350168542
NAM,Neonatal mortality rate,2013,23.8514352949025,18.5722372269981,30.1775344697866
NAM,Neonatal mortality rate,2014,24.3115681061693,18.5876208692743,31.0778716389407
NAM,Neonatal mortality rate,2015,24.6147375420742,18.4993495586284,31.5327857784252
NAM,Neonatal mortality rate,2016,24.7718668927052,18.3433059570268,31.9989329927173
NAM,Neonatal mortality rate,2017,24.7477765279317,18.173939429438,32.3860712009925
NAM,Neonatal mortality rate,2018,24.5501630301161,18.0452882842197,32.579555120903
NAM,Neonatal mortality rate,2019,24.2253171220839,17.7636699563388,32.5707996869833
NAM,Neonatal mortality rate,2020,23.7983349387792,17.3759044299905,32.264156187818
NAM,Neonatal mortality rate,2021,23.2860784301169,17.0135349378706,31.97493439765
NAM,Neonatal mortality rate,2022,22.7259908761678,16.5124184261955,32.1677044593453
NAM,Neonatal mortality rate,2023,22.0908154206582,15.7461178832499,32.5491608560297
NAM,Neonatal mortality rate,2024,21.3781128704748,14.5782706160113,32.8334089836116
NER,Neonatal mortality rate,2000,44.0549413123078,38.3252477513837,50.183547210463
NER,Neonatal mortality rate,2001,42.5558854483689,36.934317116024,48.6053220822227
NER,Neonatal mortality rate,2002,41.090445770034,35.5207768682833,47.0469433087127
NER,Neonatal mortality rate,2003,39.7813403082652,34.4316055576882,45.4457560330282
NER,Neonatal mortality rate,2004,38.5532033226301,33.4562340097296,44.0429785963267
NER,Neonatal mortality rate,2005,37.5182319460544,32.5868669258659,42.9017265611711
NER,Neonatal mortality rate,2006,36.6462011201012,31.7826582443854,41.8837965993797
NER,Neonatal mortality rate,2007,35.8730896514475,31.158265735169,41.0863306464565
NER,Neonatal mortality rate,2008,35.2430949293252,30.5306902252023,40.4313801959735
NER,Neonatal mortality rate,2009,34.7706430502439,29.9696213061014,39.9782441064508
NER,Neonatal mortality rate,2010,34.4250333884254,29.7041689729127,39.7153450754862
NER,Neonatal mortality rate,2011,34.2487562130631,29.4798547115572,39.6275448539411
NER,Neonatal mortality rate,2012,34.2217023094282,29.2493018783123,39.8222372896449
NER,Neonatal mortality rate,2013,34.2619350395817,29.1877418171973,40.0765005883821
NER,Neonatal mortality rate,2014,34.3529597027385,29.0923785595668,40.5215724958518
NER,Neonatal mortality rate,2015,34.4571228161317,28.945815474592,40.8484750327585
NER,Neonatal mortality rate,2016,34.4409003690251,28.7693708575355,41.2847478872345
NER,Neonatal mortality rate,2017,34.4414290717205,28.5144004447996,41.7605314143932
NER,Neonatal mortality rate,2018,34.3451547915581,28.1385937253452,42.284971553049
NER,Neonatal mortality rate,2019,34.2978449968053,27.7054545022484,42.8678179926063
NER,Neonatal mortality rate,2020,34.1769064489417,26.9750966867276,43.6043042569667
NER,Neonatal mortality rate,2021,33.9325302402408,26.1927897166334,44.2877571507435
NER,Neonatal mortality rate,2022,33.6200720839832,25.2808658577461,44.9007771415387
NER,Neonatal mortality rate,2023,33.2443037936125,24.2460950356772,45.5910547308489
NER,Neonatal mortality rate,2024,32.7507182301293,23.3316269783197,46.4919769357095
NGA,Neonatal mortality rate,2000,46.1036762063587,41.9175223263361,50.525409746924
NGA,Neonatal mortality rate,2001,44.7711971815936,40.613229542052,49.0705925227442
NGA,Neonatal mortality rate,2002,43.4139774418906,39.3111601358285,47.6197654237141
NGA,Neonatal mortality rate,2003,42.0590035024768,38.1018071806647,46.2527633184827
NGA,Neonatal mortality rate,2004,40.9417542920509,36.9820420008444,45.0662377843238
NGA,Neonatal mortality rate,2005,40.0209239279157,36.2231627945807,44.0280266972717
NGA,Neonatal mortality rate,2006,39.3109056773343,35.595177764597,43.2501105677633
NGA,Neonatal mortality rate,2007,38.7790992489661,35.1733501878974,42.6450796191025
NGA,Neonatal mortality rate,2008,38.3962287410991,34.8028380290069,42.2234875596791
NGA,Neonatal mortality rate,2009,38.06663616293,34.4301031427779,41.9386469949518
NGA,Neonatal mortality rate,2010,37.8501886119536,34.199403271114,41.6330863594341
NGA,Neonatal mortality rate,2011,37.6963437417282,34.0295621100553,41.5305046681625
NGA,Neonatal mortality rate,2012,37.6273506468636,33.9245734247208,41.4789214239149
NGA,Neonatal mortality rate,2013,37.6627148777399,33.9389343003213,41.5664550270002
NGA,Neonatal mortality rate,2014,37.7780492918116,34.0653900538017,41.8132392298908
NGA,Neonatal mortality rate,2015,37.985969120384,34.2021872015913,42.1826145220768
NGA,Neonatal mortality rate,2016,38.2096489510365,34.3248404158434,42.6026247305649
NGA,Neonatal mortality rate,2017,38.4777875333784,34.508334887418,43.1223603342802
NGA,Neonatal mortality rate,2018,38.7370684671704,34.5646187631499,43.6638376863655
NGA,Neonatal mortality rate,2019,38.9593628567833,34.5323613408761,44.2609999131453
NGA,Neonatal mortality rate,2020,39.1644421294986,34.3512780211926,44.8325155571683
NGA,Neonatal mortality rate,2021,39.2835777405861,33.9772653198764,45.5588989348712
NGA,Neonatal mortality rate,2022,39.3335485892136,33.4418677269539,46.3545527625709
NGA,Neonatal mortality rate,2023,39.2394184711156,32.8080955038625,47.2585661555017
NGA,Neonatal mortality rate,2024,39.0457229325518,31.9121766253568,48.0808446253349
RWA,Neonatal mortality rate,2000,43.0719628110831,38.8081320693689,47.7337432019384
RWA,Neonatal mortality rate,2001,40.2568122354412,36.3487359800074,44.5117131101296
RWA,Neonatal mortality rate,2002,37.4341235556501,33.7656983624014,41.3377038332511
RWA,Neonatal mortality rate,2003,34.7954187947898,31.2885256089687,38.4653577106144
RWA,Neonatal mortality rate,2004,32.3737524318588,28.994755165487,35.8836309798974
RWA,Neonatal mortality rate,2005,30.2247237449791,27.0434657577927,33.5836646494142
RWA,Neonatal mortality rate,2006,28.4010909317941,25.3814916553379,31.6387187834347
RWA,Neonatal mortality rate,2007,26.8492926748343,23.9081428360223,30.0312808689684
RWA,Neonatal mortality rate,2008,25.4880043694021,22.6259654809273,28.6058940599517
RWA,Neonatal mortality rate,2009,24.2926571455388,21.501616899486,27.3422974888429
RWA,Neonatal mortality rate,2010,23.2574938735887,20.3731856334139,26.3579932553471
RWA,Neonatal mortality rate,2011,22.3398660008421,19.3642185747291,25.628688845456
RWA,Neonatal mortality rate,2012,21.5524357084972,18.3913808552657,25.0983544928549
RWA,Neonatal mortality rate,2013,20.8603257381321,17.5530097230775,24.6949780201503
RWA,Neonatal mortality rate,2014,20.3301274887338,16.9108648144834,24.3530946996994
RWA,Neonatal mortality rate,2015,19.8896224130486,16.4314046898764,24.0651389390283
RWA,Neonatal mortality rate,2016,19.5534148818223,16.0164989169381,23.8854050022546
RWA,Neonatal mortality rate,2017,19.2460395883205,15.5767041740659,23.6941986530603
RWA,Neonatal mortality rate,2018,18.9754347510958,15.2413463515557,23.5362561462304
RWA,Neonatal mortality rate,2019,18.7006005449201,14.9412472006762,23.2822516734312
RWA,Neonatal mortality rate,2020,18.444697838303,14.7339255877749,23.0714348991673
RWA,Neonatal mortality rate,2021,18.1737231435708,14.3182810984094,22.9775070303824
RWA,Neonatal mortality rate,2022,17.9391242513199,13.6440483485281,23.2849303855292
RWA,Neonatal mortality rate,2023,17.6468204675242,12.8111585451307,24.0479568728364
RWA,Neonatal mortality rate,2024,17.3512665068342,11.9301006168549,25.0544001977798
SDN,Neonatal mortality rate,2000,36.3440683160122,31.9515425515962,40.9205279597232
SDN,Neonatal mortality rate,2001,35.656797963155,31.3182957704403,40.0824221360433
SDN,Neonatal mortality rate,2002,34.9750500825265,30.7258829487333,39.5032303465123
SDN,Neonatal mortality rate,2003,34.3388231379792,30.1567716691704,38.7910063234103
SDN,Neonatal mortality rate,2004,33.904601440295,29.7498754525783,38.39411616838
SDN,Neonatal mortality rate,2005,33.3349034407989,29.2809176579036,37.8634261461128
SDN,Neonatal mortality rate,2006,32.5656647154439,28.5595216298082,37.089822863022
SDN,Neonatal mortality rate,2007,32.0668210170458,28.0351934577079,36.7066355971831
SDN,Neonatal mortality rate,2008,31.5712160330074,27.519272649562,36.2469455912514
SDN,Neonatal mortality rate,2009,31.1310025340421,26.9608010172518,35.9924161890158
SDN,Neonatal mortality rate,2010,30.6887279546106,26.3434637602186,35.7407316205909
SDN,Neonatal mortality rate,2011,30.2250473301391,25.6922769649981,35.5157801903056
SDN,Neonatal mortality rate,2012,29.7484587189621,24.8929135350221,35.3657534967549
SDN,Neonatal mortality rate,2013,29.2627190980896,24.1644304629762,35.2837151862737
SDN,Neonatal mortality rate,2014,28.7439725515369,23.4054232753621,35.1172005193842
SDN,Neonatal mortality rate,2015,28.1801807111773,22.5969933697121,34.9509879890756
SDN,Neonatal mortality rate,2016,27.6493909963354,21.7679788392371,34.9403453328709
SDN,Neonatal mortality rate,2017,27.1287418665466,20.8244055815951,35.1278838867942
SDN,Neonatal mortality rate,2018,26.5816724931965,19.942812506585,35.2326229735717
SDN,Neonatal mortality rate,2019,26.0699526306749,18.9786058141443,35.6389179035487
SDN,Neonatal mortality rate,2020,25.5903559768614,18.0703865881305,35.9604588823043
SDN,Neonatal mortality rate,2021,25.0608521565131,17.153809818532,36.3857399436214
SDN,Neonatal mortality rate,2022,24.515487128311,16.2510665453871,36.8492796792543
SDN,Neonatal mortality rate,2023,24.2307965707724,15.6433043421489,37.4458048559012
SDN,Neonatal mortality rate,2024,23.7111864011919,14.8032887018862,37.799129491198
SEN,Neonatal mortality rate,2000,37.7860307022051,34.2984989425632,41.5528699497813
SEN,Neonatal mortality rate,2001,36.7158186843079,33.3777831095683,40.3914377549571
SEN,Neonatal mortality rate,2002,35.4522229114918,32.2936898482282,38.8842916718857
SEN,Neonatal mortality rate,2003,34.0528967137072,31.0199325292359,37.3334210528906
SEN,Neonatal mortality rate,2004,32.5760920304184,29.6767257149387,35.7054489934169
SEN,Neonatal mortality rate,2005,31.084724627906,28.3683768694549,34.0564941254371
SEN,Neonatal mortality rate,2006,29.7568287699423,27.1184725663447,32.5888561428281
SEN,Neonatal mortality rate,2007,28.687361694084,26.1051750534794,31.3924597293514
SEN,Neonatal mortality rate,2008,27.8185504668505,25.3165812843906,30.4579232757773
SEN,Neonatal mortality rate,2009,27.1117078679585,24.6618521072088,29.6874600083109
SEN,Neonatal mortality rate,2010,26.4978065246814,24.0960055742837,29.023855564195
SEN,Neonatal mortality rate,2011,26.0304112471993,23.645911643991,28.5222870789225
SEN,Neonatal mortality rate,2012,25.7155410105039,23.3926337028678,28.2086680539204
SEN,Neonatal mortality rate,2013,25.5194822196226,23.1574044176726,28.0423252132486
SEN,Neonatal mortality rate,2014,25.4342681399817,23.0473975311648,27.9965519375692
SEN,Neonatal mortality rate,2015,25.3921681454865,23.0103355633832,28.0618500953616
SEN,Neonatal mortality rate,2016,25.3506856615729,22.8238166245895,28.2628273657562
SEN,Neonatal mortality rate,2017,25.2322634641827,22.5599548141643,28.4203074439207
